nodes,techs,costs,timesteps,cost_operation_variable
NLD,wind_onshore,monetary,2024-12-06 01:00:00,16.450240790547518
NLD,wind_onshore,monetary,2024-12-06 02:00:00,16.623840140337954
NLD,wind_onshore,monetary,2024-12-06 03:00:00,16.79375875205564
NLD,wind_onshore,monetary,2024-12-06 04:00:00,16.5096271847535
NLD,wind_onshore,monetary,2024-12-06 05:00:00,16.540324630753034
NLD,wind_onshore,monetary,2024-12-06 06:00:00,16.9780761216007
NLD,wind_onshore,monetary,2024-12-06 07:00:00,17.64118347744106
NLD,wind_onshore,monetary,2024-12-06 08:00:00,17.092988734074023
NLD,wind_onshore,monetary,2024-12-06 09:00:00,16.090956422940028
NLD,wind_onshore,monetary,2024-12-06 10:00:00,15.202767636490096
NLD,wind_onshore,monetary,2024-12-06 11:00:00,14.638143019284229
NLD,wind_onshore,monetary,2024-12-06 12:00:00,14.532387769496584
NLD,wind_onshore,monetary,2024-12-06 13:00:00,14.512892373125236
NLD,wind_onshore,monetary,2024-12-06 14:00:00,14.323632168921254
NLD,wind_onshore,monetary,2024-12-06 15:00:00,13.429416381210885
NLD,wind_onshore,monetary,2024-12-06 16:00:00,13.213807460463242
NLD,wind_onshore,monetary,2024-12-06 17:00:00,12.883436715364882
NLD,wind_onshore,monetary,2024-12-06 18:00:00,12.82272489356122
NLD,wind_onshore,monetary,2024-12-06 19:00:00,13.040202079147912
NLD,wind_onshore,monetary,2024-12-06 20:00:00,13.244360149865072
NLD,wind_onshore,monetary,2024-12-06 21:00:00,13.141902636318758
NLD,wind_onshore,monetary,2024-12-06 22:00:00,13.023601814730542
NLD,wind_onshore,monetary,2024-12-06 23:00:00,13.244636092129435
NLD,wind_onshore,monetary,2024-12-07 00:00:00,13.749839633861125
NLD,wind_onshore,monetary,2024-12-07 01:00:00,14.65274835683956
NLD,wind_onshore,monetary,2024-12-07 02:00:00,14.91125348270531
NLD,wind_onshore,monetary,2024-12-07 03:00:00,15.786522742810615
NLD,wind_onshore,monetary,2024-12-07 04:00:00,15.656698692893073
NLD,wind_onshore,monetary,2024-12-07 05:00:00,16.574536947890437
NLD,wind_onshore,monetary,2024-12-07 06:00:00,18.427679246126274
NLD,wind_onshore,monetary,2024-12-07 07:00:00,17.97812707680369
NLD,wind_onshore,monetary,2024-12-07 08:00:00,19.032425566994355
NLD,wind_onshore,monetary,2024-12-07 09:00:00,20.51053066245436
NLD,wind_onshore,monetary,2024-12-07 10:00:00,21.648682427624586
NLD,wind_onshore,monetary,2024-12-07 11:00:00,21.93590364355886
NLD,wind_onshore,monetary,2024-12-07 12:00:00,20.39618802908447
NLD,wind_onshore,monetary,2024-12-07 13:00:00,19.403442758421594
NLD,wind_onshore,monetary,2024-12-07 14:00:00,19.667128964179987
NLD,wind_onshore,monetary,2024-12-07 15:00:00,19.775731093722378
NLD,wind_onshore,monetary,2024-12-07 16:00:00,24.538232205304237
NLD,wind_onshore,monetary,2024-12-07 17:00:00,26.965464091201735
NLD,wind_onshore,monetary,2024-12-07 18:00:00,26.262719061572714
NLD,wind_onshore,monetary,2024-12-07 19:00:00,26.218144584650023
NLD,wind_onshore,monetary,2024-12-07 20:00:00,25.90870473885019
NLD,wind_onshore,monetary,2024-12-07 21:00:00,25.590360854410644
NLD,wind_onshore,monetary,2024-12-07 22:00:00,25.91516148626005
NLD,wind_onshore,monetary,2024-12-07 23:00:00,25.982218472262847
NLD,wind_onshore,monetary,2024-12-08 00:00:00,26.556303536280833
NLD,wind_onshore,monetary,2024-12-08 01:00:00,25.364947689931352
NLD,wind_onshore,monetary,2024-12-08 02:00:00,24.101035614747747
NLD,wind_onshore,monetary,2024-12-08 03:00:00,23.09350556866364
NLD,wind_onshore,monetary,2024-12-08 04:00:00,22.277372394480803
NLD,wind_onshore,monetary,2024-12-08 05:00:00,22.456234249750086
NLD,wind_onshore,monetary,2024-12-08 06:00:00,23.04057290610507
NLD,wind_onshore,monetary,2024-12-08 07:00:00,23.880064668360347
NLD,wind_onshore,monetary,2024-12-08 08:00:00,24.355959522701674
NLD,wind_onshore,monetary,2024-12-08 09:00:00,21.88187625923019
NLD,wind_onshore,monetary,2024-12-08 10:00:00,17.217055693470584
NLD,wind_onshore,monetary,2024-12-08 11:00:00,15.85867033583249
NLD,wind_onshore,monetary,2024-12-08 12:00:00,16.411629983873787
NLD,wind_onshore,monetary,2024-12-08 13:00:00,17.493414133052536
NLD,wind_onshore,monetary,2024-12-08 14:00:00,17.83894662387863
NLD,wind_onshore,monetary,2024-12-08 15:00:00,17.74916435991833
NLD,wind_onshore,monetary,2024-12-08 16:00:00,21.296954052840725
NLD,wind_onshore,monetary,2024-12-08 17:00:00,26.769385248093645
NLD,wind_onshore,monetary,2024-12-08 18:00:00,27.090808225996742
NLD,wind_onshore,monetary,2024-12-08 19:00:00,26.61521193213816
NLD,wind_onshore,monetary,2024-12-08 20:00:00,26.2286922138261
NLD,wind_onshore,monetary,2024-12-08 21:00:00,24.90690313354377
NLD,wind_onshore,monetary,2024-12-08 22:00:00,24.506450592703192
NLD,wind_onshore,monetary,2024-12-08 23:00:00,24.70743306555833
NLD,wind_onshore,monetary,2024-12-09 00:00:00,24.758884988752943
NLD,wind_onshore,monetary,2024-12-09 01:00:00,24.044597128338655
NLD,wind_onshore,monetary,2024-12-09 02:00:00,23.819594107552845
NLD,wind_onshore,monetary,2024-12-09 03:00:00,22.934413544148846
NLD,wind_onshore,monetary,2024-12-09 04:00:00,22.241671798573307
NLD,wind_onshore,monetary,2024-12-09 05:00:00,23.342118993686636
NLD,wind_onshore,monetary,2024-12-09 06:00:00,23.866373106827986
NLD,wind_onshore,monetary,2024-12-09 07:00:00,23.072128336522205
NLD,wind_onshore,monetary,2024-12-09 08:00:00,22.16127006372014
NLD,wind_onshore,monetary,2024-12-09 09:00:00,21.714736672612066
NLD,wind_onshore,monetary,2024-12-09 10:00:00,21.033757908480787
NLD,wind_onshore,monetary,2024-12-09 11:00:00,20.62437871078211
NLD,wind_onshore,monetary,2024-12-09 12:00:00,21.426205107892372
NLD,wind_onshore,monetary,2024-12-09 13:00:00,21.964785600562244
NLD,wind_onshore,monetary,2024-12-09 14:00:00,22.465756519692466
NLD,wind_onshore,monetary,2024-12-09 15:00:00,22.93437132347452
NLD,wind_onshore,monetary,2024-12-09 16:00:00,22.024803797001933
NLD,wind_onshore,monetary,2024-12-09 17:00:00,22.085102459349663
NLD,wind_onshore,monetary,2024-12-09 18:00:00,21.175283116712333
NLD,wind_onshore,monetary,2024-12-09 19:00:00,21.172740828965242
NLD,wind_onshore,monetary,2024-12-09 20:00:00,20.846851506870646
NLD,wind_onshore,monetary,2024-12-09 21:00:00,20.04904210534652
NLD,wind_onshore,monetary,2024-12-09 22:00:00,19.157896363812352
NLD,wind_onshore,monetary,2024-12-09 23:00:00,17.87714728685889
NLD,wind_onshore,monetary,2024-12-10 00:00:00,17.040279237936904
NLD,wind_onshore,monetary,2024-12-10 01:00:00,16.754131633435563
NLD,wind_onshore,monetary,2024-12-10 02:00:00,16.432670958501813
NLD,wind_onshore,monetary,2024-12-10 03:00:00,15.144317636525475
NLD,wind_onshore,monetary,2024-12-10 04:00:00,14.468681295578026
NLD,wind_onshore,monetary,2024-12-10 05:00:00,13.905106163705478
NLD,wind_onshore,monetary,2024-12-10 06:00:00,13.39181887072104
NLD,wind_onshore,monetary,2024-12-10 07:00:00,12.648679210927883
NLD,wind_onshore,monetary,2024-12-10 08:00:00,12.024086157362785
NLD,wind_onshore,monetary,2024-12-10 09:00:00,11.685714594479105
NLD,wind_onshore,monetary,2024-12-10 10:00:00,10.985416856079922
NLD,wind_onshore,monetary,2024-12-10 11:00:00,11.124469139100773
NLD,wind_onshore,monetary,2024-12-10 12:00:00,11.037836839021644
NLD,wind_onshore,monetary,2024-12-10 13:00:00,10.626244071683155
NLD,wind_onshore,monetary,2024-12-10 14:00:00,10.400741942211534
NLD,wind_onshore,monetary,2024-12-10 15:00:00,9.672917832031162
NLD,wind_onshore,monetary,2024-12-10 16:00:00,7.877028276066476
NLD,wind_onshore,monetary,2024-12-10 17:00:00,6.726130390892617
NLD,wind_onshore,monetary,2024-12-10 18:00:00,6.574716497580773
NLD,wind_onshore,monetary,2024-12-10 19:00:00,6.287352032930028
NLD,wind_onshore,monetary,2024-12-10 20:00:00,5.518720133129598
NLD,wind_onshore,monetary,2024-12-10 21:00:00,5.213446563157286
NLD,wind_onshore,monetary,2024-12-10 22:00:00,5.136357643357709
NLD,wind_onshore,monetary,2024-12-10 23:00:00,4.7399974921645756
NLD,wind_onshore,monetary,2024-12-11 00:00:00,4.4896560352565515
NLD,wind_onshore,monetary,2024-12-11 01:00:00,4.026285642378626
NLD,wind_onshore,monetary,2024-12-11 02:00:00,3.5454313666848813
NLD,wind_onshore,monetary,2024-12-11 03:00:00,3.0544682552518285
NLD,wind_onshore,monetary,2024-12-11 04:00:00,2.6817079531272965
NLD,wind_onshore,monetary,2024-12-11 05:00:00,2.4597674391115536
NLD,wind_onshore,monetary,2024-12-11 06:00:00,2.3362734745808877
NLD,wind_onshore,monetary,2024-12-11 07:00:00,2.3666482339980472
NLD,wind_onshore,monetary,2024-12-11 08:00:00,2.4047297743614466
NLD,wind_onshore,monetary,2024-12-11 09:00:00,2.2394056767394708
NLD,wind_onshore,monetary,2024-12-11 10:00:00,2.0847965831096666
NLD,wind_onshore,monetary,2024-12-11 11:00:00,1.821737655941301
NLD,wind_onshore,monetary,2024-12-11 12:00:00,1.8226333373895622
NLD,wind_onshore,monetary,2024-12-11 13:00:00,1.810666791979787
NLD,wind_onshore,monetary,2024-12-11 14:00:00,1.8378810323471821
NLD,wind_onshore,monetary,2024-12-11 15:00:00,1.789117661378584
NLD,wind_onshore,monetary,2024-12-11 16:00:00,2.0054156838465182
NLD,wind_onshore,monetary,2024-12-11 17:00:00,2.3356688142092508
NLD,wind_onshore,monetary,2024-12-11 18:00:00,2.9428639341884115
NLD,wind_onshore,monetary,2024-12-11 19:00:00,3.456671446195826
NLD,wind_onshore,monetary,2024-12-11 20:00:00,3.738954351114853
NLD,wind_onshore,monetary,2024-12-11 21:00:00,3.8306742424506055
NLD,wind_onshore,monetary,2024-12-11 22:00:00,3.8211972089450024
NLD,wind_onshore,monetary,2024-12-11 23:00:00,4.0198696077618665
NLD,wind_onshore,monetary,2024-12-12 00:00:00,4.011101278432501
NLD,wind_onshore,monetary,2024-12-12 01:00:00,4.0718915100599204
NLD,wind_onshore,monetary,2024-12-12 02:00:00,4.186890071763128
NLD,wind_onshore,monetary,2024-12-12 03:00:00,4.276308936347958
NLD,wind_onshore,monetary,2024-12-12 04:00:00,4.195962993100155
NLD,wind_onshore,monetary,2024-12-12 05:00:00,4.172075138717378
NLD,wind_onshore,monetary,2024-12-12 06:00:00,4.473527737662932
NLD,wind_onshore,monetary,2024-12-12 07:00:00,4.723649043911954
NLD,wind_onshore,monetary,2024-12-12 08:00:00,4.756915919520638
NLD,wind_onshore,monetary,2024-12-12 09:00:00,4.457750776394976
NLD,wind_onshore,monetary,2024-12-12 10:00:00,4.046180627274873
NLD,wind_onshore,monetary,2024-12-12 11:00:00,4.002495800275545
NLD,wind_onshore,monetary,2024-12-12 12:00:00,4.882780273338625
NLD,wind_onshore,monetary,2024-12-12 13:00:00,3.8774336392698077
NLD,wind_onshore,monetary,2024-12-12 14:00:00,3.22476534515725
NLD,wind_onshore,monetary,2024-12-12 15:00:00,2.6887949948896375
NLD,wind_onshore,monetary,2024-12-12 16:00:00,2.504883245394387
NLD,wind_onshore,monetary,2024-12-12 17:00:00,2.6838325577747733
NLD,wind_onshore,monetary,2024-12-12 18:00:00,3.2256248374560856
NLD,wind_onshore,monetary,2024-12-12 19:00:00,4.002225889536087
NLD,wind_onshore,monetary,2024-12-12 20:00:00,4.4498359078395415
NLD,wind_onshore,monetary,2024-12-12 21:00:00,4.386521483039749
NLD,wind_onshore,monetary,2024-12-12 22:00:00,4.14736850482887
NLD,wind_onshore,monetary,2024-12-12 23:00:00,4.097415415572938
NLD,wind_onshore,monetary,2024-12-13 00:00:00,3.862547835806434
NLD,wind_onshore,monetary,2024-12-13 01:00:00,3.2190323807358845
NLD,wind_onshore,monetary,2024-12-13 02:00:00,2.977227039448418
NLD,wind_onshore,monetary,2024-12-13 03:00:00,2.664665879510699
NLD,wind_onshore,monetary,2024-12-13 04:00:00,2.2933350487884487
NLD,wind_onshore,monetary,2024-12-13 05:00:00,2.12782095813199
NLD,wind_onshore,monetary,2024-12-13 06:00:00,1.9273481491312445
NLD,wind_onshore,monetary,2024-12-13 07:00:00,1.7919132731716472
NLD,wind_onshore,monetary,2024-12-13 08:00:00,1.7649840223559672
NLD,wind_onshore,monetary,2024-12-13 09:00:00,1.591702835504228
NLD,wind_onshore,monetary,2024-12-13 10:00:00,1.3121024512863126
NLD,wind_onshore,monetary,2024-12-13 11:00:00,1.448642604184591
NLD,wind_onshore,monetary,2024-12-13 12:00:00,1.580669668573365
NLD,wind_onshore,monetary,2024-12-13 13:00:00,1.751925770938543
NLD,wind_onshore,monetary,2024-12-13 14:00:00,1.629044006185648
NLD,wind_onshore,monetary,2024-12-13 15:00:00,1.3827225606262183
NLD,wind_onshore,monetary,2024-12-13 16:00:00,1.1402688304115605
NLD,wind_onshore,monetary,2024-12-13 17:00:00,0.942576554391617
NLD,wind_onshore,monetary,2024-12-13 18:00:00,0.9978388934444046
NLD,wind_onshore,monetary,2024-12-13 19:00:00,1.0708218526655038
NLD,wind_onshore,monetary,2024-12-13 20:00:00,1.2634250295475988
NLD,wind_onshore,monetary,2024-12-13 21:00:00,1.6311173428714367
NLD,wind_onshore,monetary,2024-12-13 22:00:00,1.9906309084252902
NLD,wind_onshore,monetary,2024-12-13 23:00:00,2.289989060347885
NLD,wind_onshore,monetary,2024-12-14 00:00:00,3.037135160558607
NLD,wind_onshore,monetary,2024-12-14 01:00:00,3.58640653112103
NLD,wind_onshore,monetary,2024-12-14 02:00:00,3.866401980220168
NLD,wind_onshore,monetary,2024-12-14 03:00:00,4.007696482624126
NLD,wind_onshore,monetary,2024-12-14 04:00:00,4.1166303460362395
NLD,wind_onshore,monetary,2024-12-14 05:00:00,4.229489224279715
NLD,wind_onshore,monetary,2024-12-14 06:00:00,4.726500447310379
NLD,wind_onshore,monetary,2024-12-14 07:00:00,5.159039192759655
NLD,wind_onshore,monetary,2024-12-14 08:00:00,5.410599017698312
NLD,wind_onshore,monetary,2024-12-14 09:00:00,5.364193972967229
NLD,wind_onshore,monetary,2024-12-14 10:00:00,5.106623733461613
NLD,wind_onshore,monetary,2024-12-14 11:00:00,4.680083339529483
NLD,wind_onshore,monetary,2024-12-14 12:00:00,5.441332652847263
NLD,wind_onshore,monetary,2024-12-14 13:00:00,6.805309234071481
NLD,wind_onshore,monetary,2024-12-14 14:00:00,8.126564524399797
NLD,wind_onshore,monetary,2024-12-14 15:00:00,8.6510704537059
NLD,wind_onshore,monetary,2024-12-14 16:00:00,8.25222229848982
NLD,wind_onshore,monetary,2024-12-14 17:00:00,8.41878587447959
NLD,wind_onshore,monetary,2024-12-14 18:00:00,9.72413904939819
NLD,wind_onshore,monetary,2024-12-14 19:00:00,10.070348578894775
NLD,wind_onshore,monetary,2024-12-14 20:00:00,10.679319982958202
NLD,wind_onshore,monetary,2024-12-14 21:00:00,10.937990975758815
NLD,wind_onshore,monetary,2024-12-14 22:00:00,11.936730074295165
NLD,wind_onshore,monetary,2024-12-14 23:00:00,12.209210243363765
NLD,wind_onshore,monetary,2024-12-15 00:00:00,12.227794879474592
NLD,wind_onshore,monetary,2024-12-15 01:00:00,12.354191515365365
NLD,wind_onshore,monetary,2024-12-15 02:00:00,12.681774188076801
NLD,wind_onshore,monetary,2024-12-15 03:00:00,13.047246900235923
NLD,wind_onshore,monetary,2024-12-15 04:00:00,14.038335009431398
NLD,wind_onshore,monetary,2024-12-15 05:00:00,14.637221703855124
NLD,wind_onshore,monetary,2024-12-15 06:00:00,15.142438816517844
NLD,wind_onshore,monetary,2024-12-15 07:00:00,14.76798214801403
NLD,wind_onshore,monetary,2024-12-15 08:00:00,14.406028830636462
NLD,wind_onshore,monetary,2024-12-15 09:00:00,14.09455183730026
NLD,wind_onshore,monetary,2024-12-15 10:00:00,13.327411232032375
NLD,wind_onshore,monetary,2024-12-15 11:00:00,12.82616286275657
NLD,wind_onshore,monetary,2024-12-15 12:00:00,12.460479047225801
NLD,wind_onshore,monetary,2024-12-15 13:00:00,12.529312317312865
NLD,wind_onshore,monetary,2024-12-15 14:00:00,11.690622747869833
NLD,wind_onshore,monetary,2024-12-15 15:00:00,11.95799572322587
NLD,wind_onshore,monetary,2024-12-15 16:00:00,11.791171283783996
NLD,wind_onshore,monetary,2024-12-15 17:00:00,13.16251989632227
NLD,wind_onshore,monetary,2024-12-15 18:00:00,14.573634352553421
NLD,wind_onshore,monetary,2024-12-15 19:00:00,15.125708874315041
NLD,wind_onshore,monetary,2024-12-15 20:00:00,15.373835253702023
NLD,wind_onshore,monetary,2024-12-15 21:00:00,15.5278924628031
NLD,wind_onshore,monetary,2024-12-15 22:00:00,15.613247587483778
NLD,wind_onshore,monetary,2024-12-15 23:00:00,14.927369717249125
NLD,wind_onshore,monetary,2024-12-16 00:00:00,13.922409100774175
NLD,wind_onshore,monetary,2024-12-16 01:00:00,11.576788270473122
NLD,wind_onshore,monetary,2024-12-16 02:00:00,10.075401488883205
NLD,wind_onshore,monetary,2024-12-16 03:00:00,9.07890762549242
NLD,wind_onshore,monetary,2024-12-16 04:00:00,8.625754635802075
NLD,wind_onshore,monetary,2024-12-16 05:00:00,8.579628549097805
NLD,wind_onshore,monetary,2024-12-16 06:00:00,9.424257662690163
NLD,wind_onshore,monetary,2024-12-16 07:00:00,10.106539236200735
NLD,wind_onshore,monetary,2024-12-16 08:00:00,10.135290007537455
NLD,wind_onshore,monetary,2024-12-16 09:00:00,9.630888658618016
NLD,wind_onshore,monetary,2024-12-16 10:00:00,9.074317635040378
NLD,wind_onshore,monetary,2024-12-16 11:00:00,8.937955412126769
NLD,wind_onshore,monetary,2024-12-16 12:00:00,8.375502143886386
NLD,wind_onshore,monetary,2024-12-16 13:00:00,7.580973891910114
NLD,wind_onshore,monetary,2024-12-16 14:00:00,7.387279009020376
NLD,wind_onshore,monetary,2024-12-16 15:00:00,7.42531983659067
NLD,wind_onshore,monetary,2024-12-16 16:00:00,7.228025641214393
NLD,wind_onshore,monetary,2024-12-16 17:00:00,8.91548345821524
NLD,wind_onshore,monetary,2024-12-16 18:00:00,10.174543171613479
NLD,wind_onshore,monetary,2024-12-16 19:00:00,9.47042747794999
NLD,wind_onshore,monetary,2024-12-16 20:00:00,9.45894043877009
NLD,wind_onshore,monetary,2024-12-16 21:00:00,9.795516115113568
NLD,wind_onshore,monetary,2024-12-16 22:00:00,10.801195990933333
NLD,wind_onshore,monetary,2024-12-16 23:00:00,10.756455647075784
NLD,wind_onshore,monetary,2024-12-17 00:00:00,10.685072549835505
NLD,wind_onshore,monetary,2024-12-17 01:00:00,10.528777644995001
NLD,wind_onshore,monetary,2024-12-17 02:00:00,10.633739749257753
NLD,wind_onshore,monetary,2024-12-17 03:00:00,10.765899507194415
NLD,wind_onshore,monetary,2024-12-17 04:00:00,10.392683824939624
NLD,wind_onshore,monetary,2024-12-17 05:00:00,10.578038616768188
NLD,wind_onshore,monetary,2024-12-17 06:00:00,10.264547094114011
NLD,wind_onshore,monetary,2024-12-17 07:00:00,10.532609171190341
NLD,wind_onshore,monetary,2024-12-17 08:00:00,10.347485085189362
NLD,wind_onshore,monetary,2024-12-17 09:00:00,9.930975117172789
NLD,wind_onshore,monetary,2024-12-17 10:00:00,9.29819125278789
NLD,wind_onshore,monetary,2024-12-17 11:00:00,8.944430254111342
NLD,wind_onshore,monetary,2024-12-17 12:00:00,8.732491516267867
NLD,wind_onshore,monetary,2024-12-17 13:00:00,8.44215501772061
NLD,wind_onshore,monetary,2024-12-17 14:00:00,7.736174074980519
NLD,wind_onshore,monetary,2024-12-17 15:00:00,7.684008923965996
NLD,wind_onshore,monetary,2024-12-17 16:00:00,8.153792335698228
NLD,wind_onshore,monetary,2024-12-17 17:00:00,9.00609053320618
NLD,wind_onshore,monetary,2024-12-17 18:00:00,9.75306322707591
NLD,wind_onshore,monetary,2024-12-17 19:00:00,10.72788129784251
NLD,wind_onshore,monetary,2024-12-17 20:00:00,11.290287821764888
NLD,wind_onshore,monetary,2024-12-17 21:00:00,11.314255593852641
NLD,wind_onshore,monetary,2024-12-17 22:00:00,11.960477695723915
NLD,wind_onshore,monetary,2024-12-17 23:00:00,12.136055385682898
NLD,wind_onshore,monetary,2024-12-18 00:00:00,12.638321574786278
NLD,wind_onshore,monetary,2024-12-18 01:00:00,12.740572508604627
NLD,wind_onshore,monetary,2024-12-18 02:00:00,12.366437018801955
NLD,wind_onshore,monetary,2024-12-18 03:00:00,11.842671459177836
NLD,wind_onshore,monetary,2024-12-18 04:00:00,11.16053011862129
NLD,wind_onshore,monetary,2024-12-18 05:00:00,11.116938780257977
NLD,wind_onshore,monetary,2024-12-18 06:00:00,11.019009434033428
NLD,wind_onshore,monetary,2024-12-18 07:00:00,10.416775243287912
NLD,wind_onshore,monetary,2024-12-18 08:00:00,10.408293411391492
NLD,wind_onshore,monetary,2024-12-18 09:00:00,10.775869617860929
NLD,wind_onshore,monetary,2024-12-18 10:00:00,10.762348446907115
NLD,wind_onshore,monetary,2024-12-18 11:00:00,10.947267461061356
NLD,wind_onshore,monetary,2024-12-18 12:00:00,11.010640693228959
NLD,wind_onshore,monetary,2024-12-18 13:00:00,11.717665089777466
NLD,wind_onshore,monetary,2024-12-18 14:00:00,11.946861528252862
NLD,wind_onshore,monetary,2024-12-18 15:00:00,11.978061098700655
NLD,wind_onshore,monetary,2024-12-18 16:00:00,12.175700598877691
NLD,wind_onshore,monetary,2024-12-18 17:00:00,13.207118499344572
NLD,wind_onshore,monetary,2024-12-18 18:00:00,14.985409573520263
NLD,wind_onshore,monetary,2024-12-18 19:00:00,16.576127762583898
NLD,wind_onshore,monetary,2024-12-18 20:00:00,17.28047265419374
NLD,wind_onshore,monetary,2024-12-18 21:00:00,18.270140339274295
NLD,wind_onshore,monetary,2024-12-18 22:00:00,18.897595351406398
NLD,wind_onshore,monetary,2024-12-18 23:00:00,18.670888424835173
NLD,wind_onshore,monetary,2024-12-19 00:00:00,18.5929656467176
NLD,wind_onshore,monetary,2024-12-19 01:00:00,20.102825212916578
NLD,wind_onshore,monetary,2024-12-19 02:00:00,21.84312220383998
NLD,wind_onshore,monetary,2024-12-19 03:00:00,22.3669224447323
NLD,wind_onshore,monetary,2024-12-19 04:00:00,21.37917881609616
NLD,wind_onshore,monetary,2024-12-19 05:00:00,21.391557013080643
NLD,wind_onshore,monetary,2024-12-19 06:00:00,22.34353973056024
NLD,wind_onshore,monetary,2024-12-19 07:00:00,23.208196522596744
NLD,wind_onshore,monetary,2024-12-19 08:00:00,22.90080739526431
NLD,wind_onshore,monetary,2024-12-19 09:00:00,21.772132663599688
NLD,wind_onshore,monetary,2024-12-19 10:00:00,22.620775757015746
NLD,wind_onshore,monetary,2024-12-19 11:00:00,22.78581335720478
NLD,wind_onshore,monetary,2024-12-19 12:00:00,23.470668883968177
NLD,wind_onshore,monetary,2024-12-19 13:00:00,25.56612769522711
NLD,wind_onshore,monetary,2024-12-19 14:00:00,26.322420602954935
NLD,wind_onshore,monetary,2024-12-19 15:00:00,26.34355958986265
NLD,wind_onshore,monetary,2024-12-19 16:00:00,24.96711283089917
NLD,wind_onshore,monetary,2024-12-19 17:00:00,23.465352094765194
NLD,wind_onshore,monetary,2024-12-19 18:00:00,22.72546342689536
NLD,wind_onshore,monetary,2024-12-19 19:00:00,22.69183918343611
NLD,wind_onshore,monetary,2024-12-19 20:00:00,21.785754862595653
NLD,wind_onshore,monetary,2024-12-19 21:00:00,21.001902409699674
NLD,wind_onshore,monetary,2024-12-19 22:00:00,19.91647069583516
NLD,wind_onshore,monetary,2024-12-19 23:00:00,19.348409617315166
NLD,wind_onshore,monetary,2024-12-20 00:00:00,18.365667630705776
NLD,wind_onshore,monetary,2024-12-20 01:00:00,18.082454363070283
NLD,wind_onshore,monetary,2024-12-20 02:00:00,18.198592882980375
NLD,wind_onshore,monetary,2024-12-20 03:00:00,17.50808883314426
NLD,wind_onshore,monetary,2024-12-20 04:00:00,16.720484771757917
NLD,wind_onshore,monetary,2024-12-20 05:00:00,16.433889326532444
NLD,wind_onshore,monetary,2024-12-20 06:00:00,16.725230073976235
NLD,wind_onshore,monetary,2024-12-20 07:00:00,15.355134510736793
NLD,wind_onshore,monetary,2024-12-20 08:00:00,14.556568152837205
NLD,wind_onshore,monetary,2024-12-20 09:00:00,15.742198574171448
NLD,wind_onshore,monetary,2024-12-20 10:00:00,14.676654305797046
NLD,wind_onshore,monetary,2024-12-20 11:00:00,13.897628580705591
NLD,wind_onshore,monetary,2024-12-20 12:00:00,13.024637729132825
NLD,wind_onshore,monetary,2024-12-20 13:00:00,12.789495714983186
NLD,wind_onshore,monetary,2024-12-20 14:00:00,13.052651146550016
NLD,wind_onshore,monetary,2024-12-20 15:00:00,13.051889666530872
NLD,wind_onshore,monetary,2024-12-20 16:00:00,11.746106745462852
NLD,wind_onshore,monetary,2024-12-20 17:00:00,12.538338494331876
NLD,wind_onshore,monetary,2024-12-20 18:00:00,12.962466278302362
NLD,wind_onshore,monetary,2024-12-20 19:00:00,12.941613788827585
NLD,wind_onshore,monetary,2024-12-20 20:00:00,12.619367507775078
NLD,wind_onshore,monetary,2024-12-20 21:00:00,12.495024606114153
NLD,wind_onshore,monetary,2024-12-20 22:00:00,12.449485085206812
NLD,wind_onshore,monetary,2024-12-20 23:00:00,12.465850120152918
NLD,wind_onshore,monetary,2024-12-21 00:00:00,12.629755301541199
NLD,wind_onshore,monetary,2024-12-21 01:00:00,12.521398956638656
NLD,wind_onshore,monetary,2024-12-21 02:00:00,12.370408777951324
NLD,wind_onshore,monetary,2024-12-21 03:00:00,12.206811204333151
NLD,wind_onshore,monetary,2024-12-21 04:00:00,12.677855204770344
NLD,wind_onshore,monetary,2024-12-21 05:00:00,12.69838500766275
NLD,wind_onshore,monetary,2024-12-21 06:00:00,12.594305013917223
NLD,wind_onshore,monetary,2024-12-21 07:00:00,12.520403755029474
NLD,wind_onshore,monetary,2024-12-21 08:00:00,12.846339821442083
NLD,wind_onshore,monetary,2024-12-21 09:00:00,11.862349309177535
NLD,wind_onshore,monetary,2024-12-21 10:00:00,9.75793519131721
NLD,wind_onshore,monetary,2024-12-21 11:00:00,8.885458527242521
NLD,wind_onshore,monetary,2024-12-21 12:00:00,9.161883313598416
NLD,wind_onshore,monetary,2024-12-21 13:00:00,9.227985810785139
NLD,wind_onshore,monetary,2024-12-21 14:00:00,9.266141237328615
NLD,wind_onshore,monetary,2024-12-21 15:00:00,8.522146608880298
NLD,wind_onshore,monetary,2024-12-21 16:00:00,8.41022261699696
NLD,wind_onshore,monetary,2024-12-21 17:00:00,8.641557231050871
NLD,wind_onshore,monetary,2024-12-21 18:00:00,9.684971834552051
NLD,wind_onshore,monetary,2024-12-21 19:00:00,10.309864956481128
NLD,wind_onshore,monetary,2024-12-21 20:00:00,10.649937409387771
NLD,wind_onshore,monetary,2024-12-21 21:00:00,10.847801583867483
NLD,wind_onshore,monetary,2024-12-21 22:00:00,10.751123779060544
NLD,wind_onshore,monetary,2024-12-21 23:00:00,11.17861263028385
NLD,wind_onshore,monetary,2024-12-22 00:00:00,11.944542406927228
NLD,wind_onshore,monetary,2024-12-22 01:00:00,12.393387379954802
NLD,wind_onshore,monetary,2024-12-22 02:00:00,12.333117367350367
NLD,wind_onshore,monetary,2024-12-22 03:00:00,12.907130053069501
