nodes,techs,carriers,timesteps,flow_in
NLD,demand_power,power,2025-02-21 12:00:00,31220.33333333333
NLD,demand_power,power,2025-02-21 13:00:00,31120.33333333333
NLD,demand_power,power,2025-02-21 14:00:00,30628.33333333333
NLD,demand_power,power,2025-02-21 15:00:00,29980.58333333333
NLD,demand_power,power,2025-02-21 16:00:00,29721.91666666667
NLD,demand_power,power,2025-02-21 17:00:00,30006.5
NLD,demand_power,power,2025-02-21 18:00:00,30724.0
NLD,demand_power,power,2025-02-21 19:00:00,32902.91666666667
NLD,demand_power,power,2025-02-21 20:00:00,33347.58333333334
NLD,demand_power,power,2025-02-21 21:00:00,32599.58333333333
NLD,demand_power,power,2025-02-21 22:00:00,29666.33333333333
NLD,demand_power,power,2025-02-21 23:00:00,27158.91666666667
NLD,demand_power,power,2025-02-22 00:00:00,25471.58333333333
NLD,demand_power,power,2025-02-22 01:00:00,23748.91666666667
NLD,demand_power,power,2025-02-22 02:00:00,22594.33333333333
NLD,demand_power,power,2025-02-22 03:00:00,21813.5
NLD,demand_power,power,2025-02-22 04:00:00,21413.75
NLD,demand_power,power,2025-02-22 05:00:00,21274.25
NLD,demand_power,power,2025-02-22 06:00:00,22014.41666666667
NLD,demand_power,power,2025-02-22 07:00:00,23528.66666666667
NLD,demand_power,power,2025-02-22 08:00:00,25028.08333333333
NLD,demand_power,power,2025-02-22 09:00:00,26638.91666666667
NLD,demand_power,power,2025-02-22 10:00:00,27155.33333333333
NLD,demand_power,power,2025-02-22 11:00:00,26973.75
NLD,demand_power,power,2025-02-22 12:00:00,27162.16666666667
NLD,demand_power,power,2025-02-22 13:00:00,27367.58333333333
NLD,demand_power,power,2025-02-22 14:00:00,27158.16666666667
NLD,demand_power,power,2025-02-22 15:00:00,26130.0
NLD,demand_power,power,2025-02-22 16:00:00,25319.08333333333
NLD,demand_power,power,2025-02-22 17:00:00,25106.58333333333
NLD,demand_power,power,2025-02-22 18:00:00,26060.0
NLD,demand_power,power,2025-02-22 19:00:00,28149.33333333333
NLD,demand_power,power,2025-02-22 20:00:00,29381.75
NLD,demand_power,power,2025-02-22 21:00:00,29223.5
NLD,demand_power,power,2025-02-22 22:00:00,27271.75
NLD,demand_power,power,2025-02-22 23:00:00,25283.41666666667
NLD,demand_power,power,2025-02-23 00:00:00,23566.16666666667
NLD,demand_power,power,2025-02-23 01:00:00,21911.66666666667
NLD,demand_power,power,2025-02-23 02:00:00,20782.08333333333
NLD,demand_power,power,2025-02-23 03:00:00,20109.66666666667
NLD,demand_power,power,2025-02-23 04:00:00,19841.25
NLD,demand_power,power,2025-02-23 05:00:00,19839.91666666667
NLD,demand_power,power,2025-02-23 06:00:00,20416.5
NLD,demand_power,power,2025-02-23 07:00:00,21177.58333333333
NLD,demand_power,power,2025-02-23 08:00:00,21867.16666666667
NLD,demand_power,power,2025-02-23 09:00:00,23121.66666666667
NLD,demand_power,power,2025-02-23 10:00:00,24079.16666666667
NLD,demand_power,power,2025-02-23 11:00:00,23902.08333333333
NLD,demand_power,power,2025-02-23 12:00:00,23506.75
NLD,demand_power,power,2025-02-23 13:00:00,23840.83333333333
NLD,demand_power,power,2025-02-23 14:00:00,23878.41666666667
NLD,demand_power,power,2025-02-23 15:00:00,22877.5
NLD,demand_power,power,2025-02-23 16:00:00,22539.08333333333
NLD,demand_power,power,2025-02-23 17:00:00,23226.5
NLD,demand_power,power,2025-02-23 18:00:00,24943.83333333333
NLD,demand_power,power,2025-02-23 19:00:00,28038.66666666667
NLD,demand_power,power,2025-02-23 20:00:00,29827.58333333333
NLD,demand_power,power,2025-02-23 21:00:00,29878.75
NLD,demand_power,power,2025-02-23 22:00:00,27939.08333333333
NLD,demand_power,power,2025-02-23 23:00:00,25310.83333333333
NLD,demand_power,power,2025-02-24 00:00:00,23301.58333333333
NLD,demand_power,power,2025-02-24 01:00:00,21925.91666666667
NLD,demand_power,power,2025-02-24 02:00:00,21074.25
NLD,demand_power,power,2025-02-24 03:00:00,20646.41666666667
NLD,demand_power,power,2025-02-24 04:00:00,20813.58333333333
NLD,demand_power,power,2025-02-24 05:00:00,21760.5
NLD,demand_power,power,2025-02-24 06:00:00,25237.41666666667
NLD,demand_power,power,2025-02-24 07:00:00,29925.75
NLD,demand_power,power,2025-02-24 08:00:00,31889.08333333333
NLD,demand_power,power,2025-02-24 09:00:00,31665.0
NLD,demand_power,power,2025-02-24 10:00:00,31004.66666666667
NLD,demand_power,power,2025-02-24 11:00:00,29976.41666666667
NLD,demand_power,power,2025-02-24 12:00:00,29741.0
NLD,demand_power,power,2025-02-24 13:00:00,29694.41666666667
NLD,demand_power,power,2025-02-24 14:00:00,29360.58333333333
NLD,demand_power,power,2025-02-24 15:00:00,29287.58333333333
NLD,demand_power,power,2025-02-24 16:00:00,29145.0
NLD,demand_power,power,2025-02-24 17:00:00,29566.91666666667
NLD,demand_power,power,2025-02-24 18:00:00,30854.08333333333
NLD,demand_power,power,2025-02-24 19:00:00,33768.83333333334
NLD,demand_power,power,2025-02-24 20:00:00,35000.0
NLD,demand_power,power,2025-02-24 21:00:00,34201.66666666667
NLD,demand_power,power,2025-02-24 22:00:00,30731.08333333333
NLD,demand_power,power,2025-02-24 23:00:00,27426.66666666667
NLD,demand_power,power,2025-02-25 00:00:00,25541.33333333333
NLD,demand_power,power,2025-02-25 01:00:00,23944.91666666667
NLD,demand_power,power,2025-02-25 02:00:00,22890.41666666667
NLD,demand_power,power,2025-02-25 03:00:00,22280.75
NLD,demand_power,power,2025-02-25 04:00:00,22283.08333333333
NLD,demand_power,power,2025-02-25 05:00:00,22999.16666666667
NLD,demand_power,power,2025-02-25 06:00:00,25947.58333333333
NLD,demand_power,power,2025-02-25 07:00:00,30134.08333333333
NLD,demand_power,power,2025-02-25 08:00:00,31882.75
NLD,demand_power,power,2025-02-25 09:00:00,32078.41666666667
NLD,demand_power,power,2025-02-25 10:00:00,31561.0
NLD,demand_power,power,2025-02-25 11:00:00,31138.0
NLD,demand_power,power,2025-02-25 12:00:00,31081.58333333333
NLD,demand_power,power,2025-02-25 13:00:00,31397.66666666667
NLD,demand_power,power,2025-02-25 14:00:00,31337.41666666667
NLD,demand_power,power,2025-02-25 15:00:00,31031.75
NLD,demand_power,power,2025-02-25 16:00:00,30717.25
NLD,demand_power,power,2025-02-25 17:00:00,30534.41666666667
NLD,demand_power,power,2025-02-25 18:00:00,31531.91666666667
NLD,demand_power,power,2025-02-25 19:00:00,34116.33333333334
NLD,demand_power,power,2025-02-25 20:00:00,35701.91666666667
NLD,demand_power,power,2025-02-25 21:00:00,34718.25
NLD,demand_power,power,2025-02-25 22:00:00,31271.91666666667
NLD,demand_power,power,2025-02-25 23:00:00,28012.33333333333
NLD,demand_power,power,2025-02-26 00:00:00,25999.66666666667
NLD,demand_power,power,2025-02-26 01:00:00,24358.33333333333
NLD,demand_power,power,2025-02-26 02:00:00,23404.0
NLD,demand_power,power,2025-02-26 03:00:00,22996.41666666667
NLD,demand_power,power,2025-02-26 04:00:00,22890.41666666667
NLD,demand_power,power,2025-02-26 05:00:00,23587.83333333333
NLD,demand_power,power,2025-02-26 06:00:00,26568.66666666667
NLD,demand_power,power,2025-02-26 07:00:00,30857.16666666667
NLD,demand_power,power,2025-02-26 08:00:00,32502.5
NLD,demand_power,power,2025-02-26 09:00:00,31759.33333333333
NLD,demand_power,power,2025-02-26 10:00:00,30262.83333333333
NLD,demand_power,power,2025-02-26 11:00:00,29378.0
NLD,demand_power,power,2025-02-26 12:00:00,28487.0
NLD,demand_power,power,2025-02-26 13:00:00,27887.0
NLD,demand_power,power,2025-02-26 14:00:00,27678.75
NLD,demand_power,power,2025-02-26 15:00:00,27387.33333333333
NLD,demand_power,power,2025-02-26 16:00:00,27717.66666666667
NLD,demand_power,power,2025-02-26 17:00:00,28912.16666666667
NLD,demand_power,power,2025-02-26 18:00:00,30650.25
NLD,demand_power,power,2025-02-26 19:00:00,33810.0
NLD,demand_power,power,2025-02-26 20:00:00,35440.66666666667
NLD,demand_power,power,2025-02-26 21:00:00,34604.08333333334
NLD,demand_power,power,2025-02-26 22:00:00,31410.41666666667
NLD,demand_power,power,2025-02-26 23:00:00,28260.16666666667
NLD,demand_power,power,2025-02-27 00:00:00,26380.58333333333
NLD,demand_power,power,2025-02-27 01:00:00,24810.66666666667
NLD,demand_power,power,2025-02-27 02:00:00,23646.08333333333
NLD,demand_power,power,2025-02-27 03:00:00,23280.33333333333
NLD,demand_power,power,2025-02-27 04:00:00,23245.33333333333
NLD,demand_power,power,2025-02-27 05:00:00,24022.16666666667
NLD,demand_power,power,2025-02-27 06:00:00,26913.33333333333
NLD,demand_power,power,2025-02-27 07:00:00,30995.33333333333
NLD,demand_power,power,2025-02-27 08:00:00,32935.5
NLD,demand_power,power,2025-02-27 09:00:00,32794.41666666667
NLD,demand_power,power,2025-02-27 10:00:00,31988.41666666667
NLD,demand_power,power,2025-02-27 11:00:00,31209.41666666667
NLD,demand_power,power,2025-02-27 12:00:00,30632.41666666667
NLD,demand_power,power,2025-02-27 13:00:00,30038.5
NLD,demand_power,power,2025-02-27 14:00:00,29581.0
NLD,demand_power,power,2025-02-27 15:00:00,29164.66666666667
NLD,demand_power,power,2025-02-27 16:00:00,29049.41666666667
NLD,demand_power,power,2025-02-27 17:00:00,29897.41666666667
NLD,demand_power,power,2025-02-27 18:00:00,31224.58333333333
NLD,demand_power,power,2025-02-27 19:00:00,33963.41666666667
NLD,demand_power,power,2025-02-27 20:00:00,35072.08333333334
NLD,demand_power,power,2025-02-27 21:00:00,34229.5
NLD,demand_power,power,2025-02-27 22:00:00,31307.5
NLD,demand_power,power,2025-02-27 23:00:00,28390.08333333333
NLD,demand_power,power,2025-02-28 00:00:00,26452.83333333333
NLD,demand_power,power,2025-02-28 01:00:00,24738.33333333333
NLD,demand_power,power,2025-02-28 02:00:00,23670.91666666667
NLD,demand_power,power,2025-02-28 03:00:00,23012.58333333333
NLD,demand_power,power,2025-02-28 04:00:00,22919.33333333333
NLD,demand_power,power,2025-02-28 05:00:00,23491.33333333333
NLD,demand_power,power,2025-02-28 06:00:00,26267.5
NLD,demand_power,power,2025-02-28 07:00:00,29665.5
NLD,demand_power,power,2025-02-28 08:00:00,31197.66666666667
NLD,demand_power,power,2025-02-28 09:00:00,31466.75
NLD,demand_power,power,2025-02-28 10:00:00,30971.41666666667
NLD,demand_power,power,2025-02-28 11:00:00,30131.16666666667
NLD,demand_power,power,2025-02-28 12:00:00,29763.66666666667
NLD,demand_power,power,2025-02-28 13:00:00,29916.0
NLD,demand_power,power,2025-02-28 14:00:00,29588.75
NLD,demand_power,power,2025-02-28 15:00:00,28846.5
NLD,demand_power,power,2025-02-28 16:00:00,28640.33333333333
NLD,demand_power,power,2025-02-28 17:00:00,29278.41666666667
NLD,demand_power,power,2025-02-28 18:00:00,30344.0
NLD,demand_power,power,2025-02-28 19:00:00,32512.75
NLD,demand_power,power,2025-02-28 20:00:00,33356.66666666667
NLD,demand_power,power,2025-02-28 21:00:00,32631.83333333333
NLD,demand_power,power,2025-02-28 22:00:00,29956.66666666667
NLD,demand_power,power,2025-02-28 23:00:00,27364.83333333333
NLD,demand_power,power,2025-03-01 00:00:00,25854.58333333333
NLD,demand_power,power,2025-03-01 01:00:00,23993.5
NLD,demand_power,power,2025-03-01 02:00:00,22803.5
NLD,demand_power,power,2025-03-01 03:00:00,22157.08333333333
NLD,demand_power,power,2025-03-01 04:00:00,21696.16666666667
NLD,demand_power,power,2025-03-01 05:00:00,21701.75
NLD,demand_power,power,2025-03-01 06:00:00,22273.08333333333
NLD,demand_power,power,2025-03-01 07:00:00,23502.66666666667
NLD,demand_power,power,2025-03-01 08:00:00,24851.58333333333
NLD,demand_power,power,2025-03-01 09:00:00,26516.5
NLD,demand_power,power,2025-03-01 10:00:00,27474.0
NLD,demand_power,power,2025-03-01 11:00:00,27627.41666666667
NLD,demand_power,power,2025-03-01 12:00:00,27459.0
NLD,demand_power,power,2025-03-01 13:00:00,27471.75
NLD,demand_power,power,2025-03-01 14:00:00,27324.16666666667
NLD,demand_power,power,2025-03-01 15:00:00,26656.75
NLD,demand_power,power,2025-03-01 16:00:00,26339.16666666667
NLD,demand_power,power,2025-03-01 17:00:00,26756.41666666667
NLD,demand_power,power,2025-03-01 18:00:00,27841.33333333333
NLD,demand_power,power,2025-03-01 19:00:00,29544.41666666667
NLD,demand_power,power,2025-03-01 20:00:00,30358.25
NLD,demand_power,power,2025-03-01 21:00:00,30467.91666666667
NLD,demand_power,power,2025-03-01 22:00:00,28296.5
NLD,demand_power,power,2025-03-01 23:00:00,26213.08333333333
NLD,demand_power,power,2025-03-02 00:00:00,24246.83333333333
NLD,demand_power,power,2025-03-02 01:00:00,22489.91666666667
NLD,demand_power,power,2025-03-02 02:00:00,21295.25
NLD,demand_power,power,2025-03-02 03:00:00,20558.5
NLD,demand_power,power,2025-03-02 04:00:00,20367.41666666667
NLD,demand_power,power,2025-03-02 05:00:00,20450.08333333333
NLD,demand_power,power,2025-03-02 06:00:00,20864.08333333333
NLD,demand_power,power,2025-03-02 07:00:00,21472.91666666667
NLD,demand_power,power,2025-03-02 08:00:00,22331.33333333333
NLD,demand_power,power,2025-03-02 09:00:00,24273.75
NLD,demand_power,power,2025-03-02 10:00:00,25869.08333333333
NLD,demand_power,power,2025-03-02 11:00:00,26641.66666666667
NLD,demand_power,power,2025-03-02 12:00:00,27056.58333333333
NLD,demand_power,power,2025-03-02 13:00:00,27934.91666666667
NLD,demand_power,power,2025-03-02 14:00:00,27967.66666666667
NLD,demand_power,power,2025-03-02 15:00:00,26802.25
NLD,demand_power,power,2025-03-02 16:00:00,26287.0
NLD,demand_power,power,2025-03-02 17:00:00,26523.66666666667
NLD,demand_power,power,2025-03-02 18:00:00,27577.41666666667
NLD,demand_power,power,2025-03-02 19:00:00,29662.0
NLD,demand_power,power,2025-03-02 20:00:00,31054.91666666667
NLD,demand_power,power,2025-03-02 21:00:00,31001.58333333333
NLD,demand_power,power,2025-03-02 22:00:00,29029.33333333333
NLD,demand_power,power,2025-03-02 23:00:00,26250.5
NLD,demand_power,power,2025-03-03 00:00:00,24018.91666666667
NLD,demand_power,power,2025-03-03 01:00:00,22414.16666666667
NLD,demand_power,power,2025-03-03 02:00:00,21582.0
NLD,demand_power,power,2025-03-03 03:00:00,21162.75
NLD,demand_power,power,2025-03-03 04:00:00,21210.66666666667
NLD,demand_power,power,2025-03-03 05:00:00,22240.25
NLD,demand_power,power,2025-03-03 06:00:00,25336.25
NLD,demand_power,power,2025-03-03 07:00:00,29180.08333333333
NLD,demand_power,power,2025-03-03 08:00:00,31572.75
NLD,demand_power,power,2025-03-03 09:00:00,33070.91666666667
NLD,demand_power,power,2025-03-03 10:00:00,33442.16666666667
NLD,demand_power,power,2025-03-03 11:00:00,33209.41666666667
NLD,demand_power,power,2025-03-03 12:00:00,32636.91666666667
NLD,demand_power,power,2025-03-03 13:00:00,32904.0
NLD,demand_power,power,2025-03-03 14:00:00,32560.16666666667
NLD,demand_power,power,2025-03-03 15:00:00,31820.0
NLD,demand_power,power,2025-03-03 16:00:00,31599.83333333333
NLD,demand_power,power,2025-03-03 17:00:00,31933.66666666667
NLD,demand_power,power,2025-03-03 18:00:00,32555.08333333333
NLD,demand_power,power,2025-03-03 19:00:00,34559.58333333334
NLD,demand_power,power,2025-03-03 20:00:00,35599.16666666667
NLD,demand_power,power,2025-03-03 21:00:00,34617.58333333334
NLD,demand_power,power,2025-03-03 22:00:00,31367.41666666667
NLD,demand_power,power,2025-03-03 23:00:00,28226.25
NLD,demand_power,power,2025-03-04 00:00:00,26054.83333333333
NLD,demand_power,power,2025-03-04 01:00:00,24400.33333333333
NLD,demand_power,power,2025-03-04 02:00:00,23089.5
NLD,demand_power,power,2025-03-04 03:00:00,22633.41666666667
NLD,demand_power,power,2025-03-04 04:00:00,22530.91666666667
NLD,demand_power,power,2025-03-04 05:00:00,23222.91666666667
NLD,demand_power,power,2025-03-04 06:00:00,26045.41666666667
NLD,demand_power,power,2025-03-04 07:00:00,29718.5
NLD,demand_power,power,2025-03-04 08:00:00,31438.08333333333
NLD,demand_power,power,2025-03-04 09:00:00,31742.58333333333
NLD,demand_power,power,2025-03-04 10:00:00,31562.08333333333
NLD,demand_power,power,2025-03-04 11:00:00,31242.33333333333
NLD,demand_power,power,2025-03-04 12:00:00,31134.83333333333
NLD,demand_power,power,2025-03-04 13:00:00,31175.16666666667
NLD,demand_power,power,2025-03-04 14:00:00,30815.5
NLD,demand_power,power,2025-03-04 15:00:00,30547.25
NLD,demand_power,power,2025-03-04 16:00:00,30355.5
NLD,demand_power,power,2025-03-04 17:00:00,30717.08333333333
NLD,demand_power,power,2025-03-04 18:00:00,31558.66666666667
NLD,demand_power,power,2025-03-04 19:00:00,33733.5
NLD,demand_power,power,2025-03-04 20:00:00,35087.58333333334
NLD,demand_power,power,2025-03-04 21:00:00,33980.0
NLD,demand_power,power,2025-03-04 22:00:00,30874.66666666667
NLD,demand_power,power,2025-03-04 23:00:00,27743.33333333333
NLD,demand_power,power,2025-03-05 00:00:00,25469.41666666667
NLD,demand_power,power,2025-03-05 01:00:00,23915.16666666667
NLD,demand_power,power,2025-03-05 02:00:00,22790.08333333333
NLD,demand_power,power,2025-03-05 03:00:00,22216.33333333333
NLD,demand_power,power,2025-03-05 04:00:00,22154.83333333333
NLD,demand_power,power,2025-03-05 05:00:00,22862.25
NLD,demand_power,power,2025-03-05 06:00:00,25803.16666666667
NLD,demand_power,power,2025-03-05 07:00:00,29820.75
NLD,demand_power,power,2025-03-05 08:00:00,31728.5
NLD,demand_power,power,2025-03-05 09:00:00,31982.66666666667
NLD,demand_power,power,2025-03-05 10:00:00,31710.41666666667
NLD,demand_power,power,2025-03-05 11:00:00,31776.75
NLD,demand_power,power,2025-03-05 12:00:00,31779.0
NLD,demand_power,power,2025-03-05 13:00:00,32201.16666666667
NLD,demand_power,power,2025-03-05 14:00:00,31904.33333333333
NLD,demand_power,power,2025-03-05 15:00:00,31492.5
NLD,demand_power,power,2025-03-05 16:00:00,31206.91666666667
NLD,demand_power,power,2025-03-05 17:00:00,31631.08333333333
NLD,demand_power,power,2025-03-05 18:00:00,32209.0
NLD,demand_power,power,2025-03-05 19:00:00,33940.91666666667
NLD,demand_power,power,2025-03-05 20:00:00,35226.58333333334
NLD,demand_power,power,2025-03-05 21:00:00,34094.75
NLD,demand_power,power,2025-03-05 22:00:00,30921.58333333333
NLD,demand_power,power,2025-03-05 23:00:00,27779.08333333333
NLD,demand_power,power,2025-03-06 00:00:00,25736.75
NLD,demand_power,power,2025-03-06 01:00:00,23962.33333333333
NLD,demand_power,power,2025-03-06 02:00:00,22915.5
NLD,demand_power,power,2025-03-06 03:00:00,22454.33333333333
NLD,demand_power,power,2025-03-06 04:00:00,22406.0
NLD,demand_power,power,2025-03-06 05:00:00,23042.0
NLD,demand_power,power,2025-03-06 06:00:00,25989.66666666667
NLD,demand_power,power,2025-03-06 07:00:00,29796.08333333333
NLD,demand_power,power,2025-03-06 08:00:00,31813.0
NLD,demand_power,power,2025-03-06 09:00:00,32231.25
NLD,demand_power,power,2025-03-06 10:00:00,31976.75
NLD,demand_power,power,2025-03-06 11:00:00,31775.91666666667
NLD,demand_power,power,2025-03-06 12:00:00,31847.91666666667
NLD,demand_power,power,2025-03-06 13:00:00,31988.0
NLD,demand_power,power,2025-03-06 14:00:00,31712.08333333333
NLD,demand_power,power,2025-03-06 15:00:00,31224.33333333333
NLD,demand_power,power,2025-03-06 16:00:00,30905.58333333333
NLD,demand_power,power,2025-03-06 17:00:00,31125.16666666667
NLD,demand_power,power,2025-03-06 18:00:00,31586.75
NLD,demand_power,power,2025-03-06 19:00:00,33806.83333333334
NLD,demand_power,power,2025-03-06 20:00:00,35229.16666666667
NLD,demand_power,power,2025-03-06 21:00:00,34342.08333333334
NLD,demand_power,power,2025-03-06 22:00:00,31103.0
NLD,demand_power,power,2025-03-06 23:00:00,28118.5
NLD,demand_power,power,2025-03-07 00:00:00,26154.83333333333
NLD,demand_power,power,2025-03-07 01:00:00,24561.75
NLD,demand_power,power,2025-03-07 02:00:00,23378.91666666667
NLD,demand_power,power,2025-03-07 03:00:00,22900.91666666667
NLD,demand_power,power,2025-03-07 04:00:00,22854.41666666667
NLD,demand_power,power,2025-03-07 05:00:00,23629.41666666667
NLD,demand_power,power,2025-03-07 06:00:00,26497.33333333333
NLD,demand_power,power,2025-03-07 07:00:00,30435.16666666667
NLD,demand_power,power,2025-03-07 08:00:00,32408.83333333333
NLD,demand_power,power,2025-03-07 09:00:00,32676.58333333333
NLD,demand_power,power,2025-03-07 10:00:00,32251.41666666667
NLD,demand_power,power,2025-03-07 11:00:00,32230.33333333333
NLD,demand_power,power,2025-03-07 12:00:00,32244.33333333333
NLD,demand_power,power,2025-03-07 13:00:00,32278.75
NLD,demand_power,power,2025-03-07 14:00:00,32037.5
NLD,demand_power,power,2025-03-07 15:00:00,31226.75
NLD,demand_power,power,2025-03-07 16:00:00,30803.16666666667
NLD,demand_power,power,2025-03-07 17:00:00,30998.33333333333
NLD,demand_power,power,2025-03-07 18:00:00,31747.16666666667
NLD,demand_power,power,2025-03-07 19:00:00,33263.75
NLD,demand_power,power,2025-03-07 20:00:00,33942.83333333334
NLD,demand_power,power,2025-03-07 21:00:00,33247.41666666667
NLD,demand_power,power,2025-03-07 22:00:00,30479.75
NLD,demand_power,power,2025-03-07 23:00:00,27815.75
NLD,demand_power,power,2025-03-08 00:00:00,25804.75
NLD,demand_power,power,2025-03-08 01:00:00,23963.16666666667
NLD,demand_power,power,2025-03-08 02:00:00,22529.16666666667
NLD,demand_power,power,2025-03-08 03:00:00,21917.25
NLD,demand_power,power,2025-03-08 04:00:00,21487.16666666667
NLD,demand_power,power,2025-03-08 05:00:00,21479.25
NLD,demand_power,power,2025-03-08 06:00:00,22059.91666666667
NLD,demand_power,power,2025-03-08 07:00:00,23091.0
NLD,demand_power,power,2025-03-08 08:00:00,24365.41666666667
NLD,demand_power,power,2025-03-08 09:00:00,26636.66666666667
NLD,demand_power,power,2025-03-08 10:00:00,28170.83333333333
NLD,demand_power,power,2025-03-08 11:00:00,28800.75
NLD,demand_power,power,2025-03-08 12:00:00,28894.33333333333
NLD,demand_power,power,2025-03-08 13:00:00,29048.25
NLD,demand_power,power,2025-03-08 14:00:00,28710.0
NLD,demand_power,power,2025-03-08 15:00:00,27442.0
NLD,demand_power,power,2025-03-08 16:00:00,26686.08333333333
NLD,demand_power,power,2025-03-08 17:00:00,26830.25
NLD,demand_power,power,2025-03-08 18:00:00,27769.75
NLD,demand_power,power,2025-03-08 19:00:00,29262.66666666667
NLD,demand_power,power,2025-03-08 20:00:00,30234.0
NLD,demand_power,power,2025-03-08 21:00:00,30184.66666666667
NLD,demand_power,power,2025-03-08 22:00:00,28015.0
NLD,demand_power,power,2025-03-08 23:00:00,25782.25
NLD,demand_power,power,2025-03-09 00:00:00,23916.75
NLD,demand_power,power,2025-03-09 01:00:00,22323.16666666667
NLD,demand_power,power,2025-03-09 02:00:00,21181.83333333333
NLD,demand_power,power,2025-03-09 03:00:00,20417.58333333333
NLD,demand_power,power,2025-03-09 04:00:00,20196.58333333333
NLD,demand_power,power,2025-03-09 05:00:00,20241.66666666667
NLD,demand_power,power,2025-03-09 06:00:00,20676.5
NLD,demand_power,power,2025-03-09 07:00:00,21086.0
NLD,demand_power,power,2025-03-09 08:00:00,21823.5
NLD,demand_power,power,2025-03-09 09:00:00,23155.5
NLD,demand_power,power,2025-03-09 10:00:00,24349.08333333333
NLD,demand_power,power,2025-03-09 11:00:00,25091.66666666667
NLD,demand_power,power,2025-03-09 12:00:00,25173.16666666667
NLD,demand_power,power,2025-03-09 13:00:00,25644.0
NLD,demand_power,power,2025-03-09 14:00:00,25197.58333333333
NLD,demand_power,power,2025-03-09 15:00:00,24328.91666666667
NLD,demand_power,power,2025-03-09 16:00:00,24103.33333333333
NLD,demand_power,power,2025-03-09 17:00:00,24878.5
NLD,demand_power,power,2025-03-09 18:00:00,26419.33333333333
NLD,demand_power,power,2025-03-09 19:00:00,28888.16666666667
NLD,demand_power,power,2025-03-09 20:00:00,30499.83333333333
NLD,demand_power,power,2025-03-09 21:00:00,30350.33333333333
NLD,demand_power,power,2025-03-09 22:00:00,28495.83333333333
NLD,demand_power,power,2025-03-09 23:00:00,25907.5
NLD,demand_power,power,2025-03-10 00:00:00,23898.16666666667
NLD,demand_power,power,2025-03-10 01:00:00,22450.41666666667
NLD,demand_power,power,2025-03-10 02:00:00,21553.5
NLD,demand_power,power,2025-03-10 03:00:00,21172.75
NLD,demand_power,power,2025-03-10 04:00:00,21251.0
NLD,demand_power,power,2025-03-10 05:00:00,22382.33333333333
NLD,demand_power,power,2025-03-10 06:00:00,25730.0
NLD,demand_power,power,2025-03-10 07:00:00,29758.16666666667
NLD,demand_power,power,2025-03-10 08:00:00,32001.25
NLD,demand_power,power,2025-03-10 09:00:00,32246.08333333333
NLD,demand_power,power,2025-03-10 10:00:00,31588.41666666667
NLD,demand_power,power,2025-03-10 11:00:00,30867.66666666667
NLD,demand_power,power,2025-03-10 12:00:00,30923.58333333333
NLD,demand_power,power,2025-03-10 13:00:00,30973.25
NLD,demand_power,power,2025-03-10 14:00:00,30754.83333333333
NLD,demand_power,power,2025-03-10 15:00:00,30370.25
NLD,demand_power,power,2025-03-10 16:00:00,30362.91666666667
NLD,demand_power,power,2025-03-10 17:00:00,30831.75
NLD,demand_power,power,2025-03-10 18:00:00,31890.58333333333
NLD,demand_power,power,2025-03-10 19:00:00,34185.41666666667
NLD,demand_power,power,2025-03-10 20:00:00,35631.5
NLD,demand_power,power,2025-03-10 21:00:00,34718.41666666667
NLD,demand_power,power,2025-03-10 22:00:00,31265.83333333333
NLD,demand_power,power,2025-03-10 23:00:00,28057.58333333333
NLD,demand_power,power,2025-03-11 00:00:00,25874.66666666667
NLD,demand_power,power,2025-03-11 01:00:00,24362.66666666667
NLD,demand_power,power,2025-03-11 02:00:00,23299.5
NLD,demand_power,power,2025-03-11 03:00:00,22743.25
NLD,demand_power,power,2025-03-11 04:00:00,22775.0
NLD,demand_power,power,2025-03-11 05:00:00,23457.0
NLD,demand_power,power,2025-03-11 06:00:00,26288.33333333333
NLD,demand_power,power,2025-03-11 07:00:00,30116.25
NLD,demand_power,power,2025-03-11 08:00:00,32221.16666666667
NLD,demand_power,power,2025-03-11 09:00:00,32401.16666666667
NLD,demand_power,power,2025-03-11 10:00:00,31938.16666666667
NLD,demand_power,power,2025-03-11 11:00:00,31691.0
NLD,demand_power,power,2025-03-11 12:00:00,31485.41666666667
NLD,demand_power,power,2025-03-11 13:00:00,31307.08333333333
NLD,demand_power,power,2025-03-11 14:00:00,31214.0
NLD,demand_power,power,2025-03-11 15:00:00,30412.08333333333
NLD,demand_power,power,2025-03-11 16:00:00,30591.66666666667
NLD,demand_power,power,2025-03-11 17:00:00,30925.16666666667
NLD,demand_power,power,2025-03-11 18:00:00,31780.91666666667
NLD,demand_power,power,2025-03-11 19:00:00,33676.16666666667
NLD,demand_power,power,2025-03-11 20:00:00,35263.41666666667
NLD,demand_power,power,2025-03-11 21:00:00,34544.58333333334
NLD,demand_power,power,2025-03-11 22:00:00,31146.41666666667
NLD,demand_power,power,2025-03-11 23:00:00,27887.08333333333
NLD,demand_power,power,2025-03-12 00:00:00,25659.25
NLD,demand_power,power,2025-03-12 01:00:00,24072.0
NLD,demand_power,power,2025-03-12 02:00:00,23004.08333333333
NLD,demand_power,power,2025-03-12 03:00:00,22612.5
NLD,demand_power,power,2025-03-12 04:00:00,22579.66666666667
NLD,demand_power,power,2025-03-12 05:00:00,23372.0
NLD,demand_power,power,2025-03-12 06:00:00,26177.33333333333
