nodes,techs,carriers,timesteps,flow_out
NLD,ccgt,power,2024-01-16 11:00:00,0.00010644002682016693
NLD,ccgt,power,2024-01-16 12:00:00,0.00010644005116360045
NLD,ccgt,power,2024-01-16 13:00:00,0.00010644004436367524
NLD,ccgt,power,2024-01-16 14:00:00,0.00010644171269358522
NLD,ccgt,power,2024-01-16 15:00:00,0.00015347997678943903
NLD,ccgt,power,2024-01-16 16:00:00,0.00012572895109993001
NLD,ccgt,power,2024-01-16 17:00:00,0.0001256801000508491
NLD,ccgt,power,2024-01-16 18:00:00,0.0001257029993491053
NLD,ccgt,power,2024-01-16 19:00:00,0.00012570229852327565
NLD,ccgt,power,2024-01-16 20:00:00,0.00012570185217105484
NLD,ccgt,power,2024-01-16 21:00:00,0.00010644004671344146
NLD,ccgt,power,2024-01-16 22:00:00,0.00010644006548279732
NLD,ccgt,power,2024-01-16 23:00:00,0.0001064400689277014
NLD,ccgt,power,2024-01-17 00:00:00,0.00010644006845795216
NLD,ccgt,power,2024-01-17 01:00:00,0.00010644006829614756
NLD,ccgt,power,2024-01-17 02:00:00,0.00010644006825311948
NLD,ccgt,power,2024-01-17 03:00:00,0.00010644006823888261
NLD,ccgt,power,2024-01-17 04:00:00,0.00010644006822790528
NLD,ccgt,power,2024-01-17 05:00:00,0.00010644006820485254
NLD,ccgt,power,2024-01-17 06:00:00,0.0001064400681377968
NLD,ccgt,power,2024-01-17 07:00:00,0.00010644006793340648
NLD,ccgt,power,2024-01-17 08:00:00,0.00010644006739075375
NLD,ccgt,power,2024-01-17 09:00:00,0.00010644006681113406
NLD,ccgt,power,2024-01-17 10:00:00,0.00010643999401569772
NLD,ccgt,power,2024-01-17 11:00:00,0.0001064400708293764
NLD,ccgt,power,2024-01-17 12:00:00,0.00010644006134000183
NLD,ccgt,power,2024-01-17 13:00:00,0.00010644007090252969
NLD,ccgt,power,2024-01-17 14:00:00,0.00010643998727544353
NLD,ccgt,power,2024-01-17 15:00:00,0.00010643999339547683
NLD,ccgt,power,2024-01-17 16:00:00,0.0001064400654458824
NLD,ccgt,power,2024-01-17 17:00:00,0.0001064400669979794
NLD,ccgt,power,2024-01-17 18:00:00,0.00010644006778988586
NLD,ccgt,power,2024-01-17 19:00:00,0.00010644006808094991
NLD,ccgt,power,2024-01-17 20:00:00,0.00010644006818198021
NLD,ccgt,power,2024-01-17 21:00:00,0.00010644006821750734
NLD,ccgt,power,2024-01-17 22:00:00,0.00010644006823026103
NLD,ccgt,power,2024-01-17 23:00:00,0.00010644006823483897
NLD,ccgt,power,2024-01-18 00:00:00,0.00010644006823628573
NLD,ccgt,power,2024-01-18 01:00:00,0.00010644006823616603
NLD,ccgt,power,2024-01-18 02:00:00,0.00010644006823436365
NLD,ccgt,power,2024-01-18 03:00:00,0.00010644006822893917
NLD,ccgt,power,2024-01-18 04:00:00,0.00010644006821394596
NLD,ccgt,power,2024-01-18 05:00:00,0.00010644006817234555
NLD,ccgt,power,2024-01-18 06:00:00,0.00010644006805453181
NLD,ccgt,power,2024-01-18 07:00:00,0.0001064400677166389
