nodes,NLD,NLD
techs,solar_pv,wind_onshore
2025-09-19 03:00:00,0.0037248475787197387,0.14597299049396256
2025-09-19 04:00:00,0.0036666468353022427,0.1393417265969113
2025-09-19 05:00:00,0.0019335580313145865,0.14888769062058854
2025-09-19 06:00:00,0.001584353570809611,0.15462536276226424
2025-09-19 07:00:00,0.0003168707141619222,0.15476964974886853
2025-09-19 08:00:00,0.04515731014270822,0.1541416393522081
2025-09-19 09:00:00,0.19925347846443156,0.14967022713916137
2025-09-19 10:00:00,0.319664349845962,0.13764515034564656
2025-09-19 11:00:00,0.4174674657844296,0.13741895027657783
2025-09-19 12:00:00,0.4783454433991303,0.1445374516064537
2025-09-19 13:00:00,0.49905844130649024,0.1621228635650367
2025-09-19 14:00:00,0.48589860654486755,0.19069126280649246
2025-09-19 15:00:00,0.4546771410760153,0.21682674656019582
2025-09-19 16:00:00,0.40329881813690366,0.22855464608337928
2025-09-19 17:00:00,0.3089618798064114,0.24504183504692434
2025-09-19 18:00:00,0.1860354429593914,0.26374858378823773
2025-09-19 19:00:00,0.05459876407487978,0.29429398435654003
2025-09-19 20:00:00,0.007585496892080301,0.326798664671348
2025-09-19 21:00:00,0.005561404371005166,0.3431144238517325
2025-09-19 22:00:00,0.0035243783513928084,0.3114307525461518
2025-09-19 23:00:00,0.0015520198244665577,0.27923736617934847
2025-09-20 00:00:00,0.0012480826088418569,0.24695479633814593
2025-09-20 01:00:00,0.0034273771123636484,0.24761852253518568
2025-09-20 02:00:00,0.0009570788917543773,0.2436680641975608
2025-09-20 03:00:00,0.0017072218069132134,0.23812908580880082
2025-09-20 04:00:00,0.0010864138771265904,0.22886012371783612
2025-09-20 05:00:00,0.0003104039648933115,0.21477616280831008
2025-09-20 06:00:00,0.0005561404371005165,0.20974299164510796
2025-09-20 07:00:00,8.406774049193854e-05,0.1913282400198724
2025-09-20 08:00:00,0.045370712868572374,0.17729647446577765
2025-09-20 09:00:00,0.20640570315551496,0.15950176609937414
2025-09-20 10:00:00,0.34857071907665166,0.12671208642072546
2025-09-20 11:00:00,0.4696605991313862,0.11798419295620195
2025-09-20 12:00:00,0.5277837415576588,0.11495086426784125
2025-09-20 13:00:00,0.5177085461971633,0.12187854810273065
2025-09-20 14:00:00,0.48020140043922155,0.13441037121409485
2025-09-20 15:00:00,0.45037028606312063,0.15251634323520324
2025-09-20 16:00:00,0.40483790446283296,0.1720144438453103
2025-09-20 17:00:00,0.3706740680767629,0.19434075721132002
2025-09-20 18:00:00,0.24569767171159332,0.2222784196591398
2025-09-20 19:00:00,0.08704891190476806,0.22903849066663437
2025-09-20 20:00:00,0.014433784367538987,0.21665661938892358
2025-09-20 21:00:00,0.01141381245909781,0.23208499694037674
2025-09-20 22:00:00,0.0077859661194072316,0.1844307586048118
2025-09-20 23:00:00,0.007404427912559203,0.1786084166903964
2025-09-21 00:00:00,0.0036472465874964107,0.2006316152993281
2025-09-21 01:00:00,0.0020628930166867996,0.20008197366906388
2025-09-21 02:00:00,0.0015972870693468323,0.18347258153441623
2025-09-21 03:00:00,0.0005302734400260739,0.16565906102888164
2025-09-21 04:00:00,0.0,0.16117292627216712
2025-09-21 05:00:00,0.0005432069385632952,0.16784784281412637
2025-09-21 06:00:00,0.00012286823610360248,0.1648459585708833
2025-09-21 07:00:00,0.000472072696608578,0.17262564146062173
2025-09-21 08:00:00,0.03826375542236926,0.17452266847618644
2025-09-21 09:00:00,0.18893254663172895,0.1500984532241159
2025-09-21 10:00:00,0.3061423771252971,0.14902255639097745
2025-09-21 11:00:00,0.3947239086067259,0.110170490690869
2025-09-21 12:00:00,0.4041200952940172,0.10558290367336554
2025-09-21 13:00:00,0.42741979290882137,0.11828127934663411
2025-09-21 14:00:00,0.3907985918006792,0.14229968555554884
2025-09-21 15:00:00,0.38903316925034853,0.16086769098410814
2025-09-21 16:00:00,0.35968706106939335,0.18164447177573265
2025-09-21 17:00:00,0.30250806403633795,0.19297492320648518
2025-09-21 18:00:00,0.2171081731950656,0.2527175513319964
2025-09-21 19:00:00,0.1267676859125747,0.37292993765638915
2025-09-21 20:00:00,0.02747075089305807,0.3833021514301467
2025-09-21 21:00:00,0.01121980998103949,0.3794129764378715
2025-09-21 22:00:00,0.010961140010295065,0.38081710117356243
2025-09-21 23:00:00,0.004513790989490239,0.3594735933306272
2025-09-22 00:00:00,0.008096370084300543,0.3189561837712735
2025-09-22 01:00:00,0.011252143727382544,0.2884545873143778
2025-09-22 02:00:00,0.00688708797107035,0.2614146668039963
2025-09-22 03:00:00,0.008329173057970526,0.2552517070274397
2025-09-22 04:00:00,0.006033477067613743,0.2428127934663411
2025-09-22 05:00:00,0.006279213539820948,0.23528342411225486
2025-09-22 06:00:00,0.005794207344675149,0.22831499578923134
2025-09-22 07:00:00,0.0035761123455416936,0.2150005149860954
2025-09-22 08:00:00,0.06558577108224929,0.2061072503983569
2025-09-22 09:00:00,0.2635717666900332,0.17438334959073754
2025-09-22 10:00:00,0.446477303003417,0.13260722313438716
2025-09-22 11:00:00,0.5065275367117356,0.11404273172859627
2025-09-22 12:00:00,0.47581047768583495,0.1094114920661848
2025-09-22 13:00:00,0.4720856301071152,0.1359066481675583
2025-09-22 14:00:00,0.5011666015680574,0.13593851671887214
2025-09-22 15:00:00,0.49239122281055264,0.1427092206745712
2025-09-22 16:00:00,0.475758743691686,0.15393767456513968
2025-09-22 17:00:00,0.44378713530767494,0.16191777792587836
2025-09-22 18:00:00,0.33813338575711405,0.19109322460058284
2025-09-22 19:00:00,0.12422625345001073,0.2280446886757587
2025-09-22 20:00:00,0.017783560488679306,0.23989482166334453
2025-09-22 21:00:00,0.008542575783834678,0.25182471690911407
2025-09-22 22:00:00,0.010734803785893691,0.25680681356897483
2025-09-22 23:00:00,0.010417933071731769,0.2547713461736533
2025-09-23 00:00:00,0.014149247399720118,0.23825383361708058
2025-09-23 01:00:00,0.013916444426050134,0.22514755866297495
2025-09-23 02:00:00,0.012422625345001072,0.2146041877457544
2025-09-23 03:00:00,0.01170481617618529,0.2186148691632385
